index,Year,Player,Tm,Age,G,GS,MPG,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,eFG%,3P%,2P%,FT%,WS/48,OBPM,DBPM,BPM,VORP,PTS_per_game,AST_per_game,TRB_per_game,STL_per_game,BLK_per_game,TOV_per_game,Position,nba_team
677,1991,Jim Les,SAC,27.0,55.0,8.0,25.436,13.7,0.63,0.575,0.384,1.4,7.7,4.5,30.6,2.1,0.2,19.3,12.1,0.576,0.461,0.421,0.835,0.125,0.9,-2.1,-1.2,0.3,7.182,5.436,2.018,1.036,0.073,1.364,G,None
678,1991,Fat Lever,DAL,30.0,4.0,0.0,21.5,13.5,0.497,0.13,0.609,4.0,15.9,9.9,19.5,3.6,2.2,25.5,20.2,0.391,0.0,0.45,0.786,0.014,-3.9,2.3,-1.6,0.0,7.25,3.0,3.75,1.5,0.75,2.5,G,None
679,1991,Reggie Lewis,BOS,25.0,79.0,79.0,36.43,16.2,0.54,0.011,0.279,5.0,10.3,7.9,9.6,1.7,1.7,9.7,22.2,0.491,0.077,0.495,0.826,0.124,0.7,0.1,0.8,2.0,18.709,2.544,5.19,1.241,1.076,1.861,G,None
680,1991,Marcus Liberty,DEN,22.0,76.0,18.0,15.408,10.4,0.458,0.111,0.179,8.6,9.3,8.9,6.8,1.7,0.9,11.4,18.8,0.438,0.298,0.436,0.63,-0.004,-2.4,-2.1,-4.5,-0.7,6.671,0.842,2.908,0.632,0.25,0.934,F,None
681,1991,Todd Lichti,DEN,24.0,29.0,25.0,29.655,13.6,0.496,0.124,0.183,4.9,7.7,6.1,10.5,2.3,0.5,7.5,18.1,0.458,0.298,0.459,0.855,0.055,0.0,-1.3,-1.2,0.2,13.966,2.483,3.862,1.586,0.276,1.138,G,None
682,1991,Alton Lister,GSW,32.0,77.0,65.0,20.156,10.7,0.509,0.003,0.514,8.6,25.7,17.1,7.7,0.6,3.4,18.0,15.1,0.478,0.0,0.48,0.569,0.058,-3.5,1.1,-2.4,-0.1,6.377,1.208,6.273,0.26,1.169,1.377,C,None
683,1991,Brad Lohaus,MIL,26.0,81.0,3.0,15.049,11.9,0.488,0.287,0.13,5.7,15.7,10.6,8.9,2.0,3.9,12.0,17.6,0.471,0.277,0.493,0.685,0.071,-2.0,1.5,-0.5,0.5,5.284,0.926,2.679,0.617,0.914,0.741,F,None
684,1991,Grant Long,MIA,24.0,80.0,66.0,31.425,12.2,0.554,0.011,0.41,9.8,15.5,12.6,9.7,2.3,1.0,19.1,13.3,0.493,0.167,0.495,0.787,0.095,-0.7,2.5,1.8,2.4,9.175,2.2,7.1,1.488,0.538,1.95,F,None
685,1991,Rick Mahorn,PHI,32.0,80.0,74.0,30.488,11.8,0.535,0.016,0.429,7.1,21.2,14.3,6.8,1.6,1.4,16.0,14.2,0.467,0.0,0.475,0.788,0.086,-2.1,1.6,-0.4,0.9,8.888,1.475,7.762,0.988,0.7,1.588,C,None
686,1991,Dan Majerle,PHO,25.0,77.0,7.0,29.623,16.9,0.552,0.105,0.363,8.5,11.4,10.0,12.9,2.2,1.0,10.7,19.1,0.502,0.349,0.499,0.762,0.152,2.5,1.2,3.7,3.3,13.649,2.805,5.429,1.377,0.519,1.481,F,None
687,1991,Jeff Malone,UTA,29.0,69.0,69.0,35.739,14.4,0.56,0.006,0.244,1.8,7.6,4.9,9.7,1.0,0.2,8.6,22.5,0.508,0.167,0.51,0.917,0.1,-0.1,-1.1,-1.2,0.5,18.58,2.072,2.986,0.725,0.087,1.565,G,None
688,1991,Karl Malone*,UTA,27.0,82.0,82.0,40.268,24.8,0.596,0.009,0.552,9.0,24.5,17.2,14.7,1.4,1.5,10.9,30.1,0.528,0.286,0.529,0.77,0.225,4.3,1.5,5.8,6.5,29.049,3.293,11.793,1.085,0.963,2.976,F,None
689,1991,Moses Malone*,ATL,35.0,82.0,15.0,23.317,18.2,0.57,0.012,0.622,15.0,23.4,19.1,5.1,0.8,2.3,15.2,19.4,0.468,0.0,0.474,0.831,0.14,-0.1,-0.8,-0.9,0.5,10.598,0.829,8.134,0.366,0.902,1.671,C,None
690,1991,Danny Manning,LAC,24.0,73.0,47.0,30.096,16.9,0.557,0.003,0.338,8.1,12.8,10.4,13.9,2.6,1.7,15.3,22.7,0.519,0.0,0.521,0.716,0.113,1.0,1.8,2.8,2.7,15.877,2.685,5.836,1.603,0.849,2.575,F,None
691,1991,Sarunas Marciulionis*,GSW,26.0,50.0,10.0,19.74,16.3,0.576,0.016,0.674,5.7,7.5,6.6,12.0,2.9,0.2,13.7,22.2,0.503,0.167,0.507,0.724,0.121,0.7,-1.2,-0.4,0.4,10.9,1.7,2.36,1.24,0.08,1.5,G,None
692,1991,Jeff Martin,LAC,24.0,74.0,26.0,18.027,10.0,0.475,0.174,0.197,4.2,6.4,5.3,7.0,1.3,1.4,8.2,18.3,0.449,0.307,0.446,0.68,0.046,-2.4,-1.0,-3.5,-0.5,7.068,0.878,1.77,0.5,0.419,0.662,G,None
693,1991,Vernon Maxwell,HOU,25.0,82.0,79.0,35.0,13.5,0.507,0.409,0.237,1.5,7.3,4.4,15.5,2.2,0.3,11.0,22.2,0.473,0.337,0.45,0.733,0.099,1.0,-0.3,0.7,1.9,17.037,3.695,2.902,1.549,0.183,2.085,G,None
694,1991,Travis Mays,SAC,22.0,64.0,55.0,33.516,12.3,0.526,0.272,0.457,2.8,6.7,4.7,18.3,1.9,0.3,15.5,21.0,0.456,0.365,0.421,0.77,0.047,-0.1,-1.4,-1.5,0.2,14.297,3.953,2.781,1.266,0.172,2.484,G,None
695,1991,Rodney McCray,DAL,29.0,74.0,68.0,34.608,14.6,0.551,0.057,0.292,6.8,18.1,12.5,14.7,1.4,1.2,14.4,15.5,0.504,0.333,0.505,0.803,0.1,0.1,1.6,1.7,2.4,11.405,3.5,7.568,0.946,0.689,1.743,F,None
696,1991,Xavier McDaniel,TOT,27.0,81.0,79.0,32.519,15.2,0.527,0.007,0.225,7.6,15.5,11.7,10.5,1.4,1.0,12.4,23.2,0.497,0.0,0.501,0.723,0.094,0.0,0.0,0.0,1.3,16.951,2.309,6.877,0.938,0.568,2.272,F,None
697,1991,Xavier McDaniel,SEA,27.0,15.0,15.0,35.267,17.3,0.51,0.01,0.238,8.0,10.3,9.2,11.6,2.5,0.5,11.1,28.6,0.479,0.0,0.484,0.71,0.082,0.9,-1.3,-0.3,0.2,21.8,2.533,5.4,1.733,0.267,2.667,F,None
698,1991,Xavier McDaniel,PHO,27.0,66.0,64.0,31.894,14.7,0.532,0.006,0.221,7.5,16.8,12.4,10.2,1.1,1.1,12.8,21.8,0.503,0.0,0.506,0.727,0.096,-0.3,0.4,0.1,1.1,15.848,2.258,7.212,0.758,0.636,2.182,F,None
699,1991,Kevin McHale*,BOS,33.0,68.0,10.0,30.397,21.2,0.606,0.041,0.302,8.4,16.5,12.8,8.8,0.6,4.0,11.9,23.9,0.561,0.405,0.559,0.829,0.182,2.2,0.3,2.5,2.3,18.397,1.853,7.059,0.368,2.147,2.059,F,None
700,1991,Derrick McKey,SEA,24.0,73.0,55.0,34.288,15.7,0.575,0.022,0.328,8.1,12.2,10.1,9.6,1.8,1.5,14.0,18.9,0.519,0.211,0.524,0.845,0.123,1.7,0.7,2.3,2.7,15.274,2.315,5.795,1.247,0.767,2.164,F,None
701,1991,Nate McMillan,SEA,26.0,78.0,0.0,18.385,13.9,0.489,0.157,0.305,5.8,15.2,10.5,32.8,3.6,0.9,26.1,13.7,0.461,0.354,0.447,0.613,0.093,-0.1,1.9,1.8,1.4,4.333,4.756,3.218,1.333,0.256,1.564,G,None
702,1991,Reggie Miller*,IND,25.0,82.0,82.0,36.244,21.2,0.65,0.277,0.515,3.2,7.4,5.4,16.6,1.8,0.3,10.2,22.5,0.56,0.348,0.575,0.918,0.202,6.3,-2.3,4.0,4.5,22.622,4.037,3.427,1.329,0.159,1.988,G,None
703,1991,Terry Mills,DEN,23.0,17.0,0.0,16.412,14.5,0.494,0.017,0.183,9.6,21.4,14.9,7.3,2.4,1.7,12.2,18.7,0.467,0.0,0.475,0.727,0.053,-2.4,-0.3,-2.7,-0.1,7.529,0.941,5.176,0.941,0.529,1.059,F,None
704,1991,Sam Mitchell,MIN,27.0,82.0,60.0,38.061,12.3,0.505,0.009,0.392,6.6,13.2,9.7,6.3,1.1,1.2,8.1,17.8,0.441,0.0,0.445,0.775,0.078,-0.9,-0.8,-1.6,0.3,14.598,1.622,6.341,0.805,0.695,1.268,F,None
705,1991,Sidney Moncrief,ATL,33.0,72.0,3.0,15.222,11.2,0.589,0.267,0.438,3.0,10.0,6.4,12.8,2.2,0.5,18.7,13.3,0.531,0.328,0.545,0.781,0.079,-0.6,-0.2,-0.8,0.3,4.681,1.444,1.778,0.694,0.125,0.917,G,None
706,1991,Chris Morris,NJN,25.0,79.0,68.0,32.316,14.7,0.487,0.186,0.254,8.3,13.3,10.7,12.8,2.6,2.2,13.5,19.5,0.449,0.251,0.465,0.734,0.085,0.1,2.0,2.1,2.6,13.19,2.785,6.595,1.747,1.215,2.114,F,None
707,1991,John Morton,CLE,23.0,66.0,2.0,18.288,12.2,0.533,0.044,0.507,4.0,5.9,5.0,27.9,2.5,0.9,24.2,16.0,0.445,0.333,0.443,0.813,0.058,-2.2,-0.8,-3.0,-0.3,5.409,3.682,1.561,0.924,0.273,1.621,F,None
708,1991,Chris Mullin*,GSW,27.0,82.0,82.0,40.427,21.4,0.618,0.092,0.4,4.7,10.0,7.4,14.9,2.4,1.1,12.6,23.5,0.55,0.301,0.56,0.884,0.176,4.4,0.1,4.5,5.4,25.695,4.012,5.402,2.11,0.768,2.988,F,None
709,1991,Tod Murphy,MIN,27.0,52.0,19.0,20.442,10.6,0.459,0.075,0.463,9.4,19.0,13.9,7.7,1.2,1.2,10.5,12.4,0.399,0.059,0.424,0.667,0.062,-2.6,0.0,-2.6,-0.2,4.827,1.154,4.904,0.481,0.385,0.615,F,None
710,1991,Larry Nance,CLE,31.0,80.0,78.0,36.588,20.6,0.567,0.007,0.273,8.0,19.2,13.6,13.4,1.1,4.1,8.8,22.2,0.525,0.25,0.526,0.803,0.16,2.0,1.9,3.9,4.3,19.212,2.962,8.575,0.825,2.5,1.638,F,None
711,1991,Johnny Newman,CHH,27.0,81.0,81.0,30.58,15.1,0.559,0.083,0.468,4.2,7.6,5.9,11.9,2.0,0.4,13.4,24.3,0.485,0.357,0.48,0.809,0.08,0.9,-1.2,-0.3,1.0,16.926,2.321,3.136,1.235,0.21,2.333,F,None
712,1991,Ken Norman,LAC,26.0,70.0,45.0,32.986,16.4,0.526,0.031,0.265,8.1,15.2,11.6,10.9,1.3,1.6,10.7,22.8,0.504,0.188,0.511,0.629,0.1,0.4,0.4,0.8,1.6,17.414,2.271,7.1,0.9,0.9,1.986,F,None
713,1991,Charles Oakley,NYK,27.0,76.0,74.0,36.039,13.6,0.585,0.003,0.513,13.1,25.2,19.3,10.4,1.1,0.4,22.8,15.0,0.516,0.0,0.518,0.784,0.109,-0.1,2.0,1.9,2.7,11.224,2.684,12.105,0.816,0.224,2.829,F,None
714,1991,Hakeem Olajuwon*,HOU,28.0,56.0,50.0,36.821,24.3,0.549,0.004,0.289,11.4,28.3,19.9,10.2,2.9,6.4,13.9,25.0,0.508,0.0,0.51,0.769,0.201,0.4,5.9,6.3,4.3,21.196,2.339,13.75,2.161,3.946,3.107,C,None
715,1991,Gerald Paddio,CLE,25.0,70.0,22.0,16.871,9.3,0.461,0.047,0.184,3.7,7.8,5.8,11.9,0.9,0.3,11.5,22.8,0.425,0.25,0.427,0.796,-0.018,-4.1,-2.9,-7.0,-1.5,7.2,1.286,1.686,0.286,0.086,1.014,F,None
716,1991,Robert Parish*,BOS,37.0,81.0,81.0,30.136,20.6,0.637,0.001,0.381,13.4,24.4,19.3,3.7,1.3,2.4,13.9,19.0,0.598,0.0,0.599,0.767,0.198,1.8,-0.1,1.7,2.3,14.901,0.815,10.568,0.815,1.272,1.889,C,None
717,1991,John Paxson,CHI,30.0,82.0,82.0,24.037,14.0,0.596,0.166,0.071,0.9,4.5,2.7,19.9,1.6,0.1,10.4,14.4,0.585,0.438,0.571,0.829,0.14,1.1,-2.2,-1.2,0.4,8.659,3.622,1.11,0.756,0.037,0.841,G,None
718,1991,Gary Payton*,SEA,22.0,82.0,82.0,27.366,13.2,0.476,0.023,0.169,5.7,7.3,6.5,30.8,3.7,0.4,22.6,14.9,0.451,0.077,0.459,0.711,0.073,0.0,0.9,0.9,1.6,7.171,6.439,2.963,2.012,0.183,2.195,G,None
719,1991,Sam Perkins,LAL,29.0,73.0,66.0,34.301,14.8,0.567,0.086,0.375,8.1,16.5,12.5,6.2,1.3,1.8,10.6,16.9,0.507,0.281,0.515,0.821,0.153,0.6,1.7,2.3,2.7,13.466,1.479,7.37,0.877,1.068,1.411,F,None
720,1991,Chuck Person,IND,26.0,80.0,79.0,32.075,16.1,0.553,0.165,0.186,5.6,12.8,9.3,14.7,1.1,0.4,12.1,24.8,0.532,0.34,0.536,0.721,0.073,1.7,-2.2,-0.5,0.9,18.425,2.975,5.212,0.7,0.212,2.3,F,None
721,1991,Drazen Petrovic*,TOT,26.0,61.0,0.0,16.639,16.6,0.563,0.132,0.278,5.2,6.3,5.7,13.9,2.0,0.1,12.8,25.2,0.516,0.354,0.514,0.832,0.119,1.4,-2.3,-0.9,0.3,10.213,1.41,1.803,0.705,0.016,1.328,G,None
722,1991,Drazen Petrovic*,NJN,26.0,43.0,0.0,20.512,16.8,0.574,0.14,0.273,4.7,6.3,5.5,12.6,2.0,0.1,12.7,24.7,0.526,0.373,0.521,0.861,0.123,1.5,-2.4,-0.9,0.2,12.628,1.535,2.14,0.86,0.023,1.605,G,None
723,1991,Ricky Pierce,TOT,31.0,78.0,2.0,27.782,21.0,0.586,0.1,0.407,3.6,6.9,5.3,13.0,1.4,0.4,9.7,29.7,0.505,0.397,0.495,0.913,0.174,3.2,-3.4,-0.2,1.0,20.487,2.154,2.449,0.769,0.167,1.885,G,None
724,1991,Ricky Pierce,MIL,31.0,46.0,0.0,28.848,22.7,0.605,0.129,0.432,3.3,7.3,5.3,12.7,1.4,0.5,9.8,30.7,0.524,0.398,0.514,0.907,0.192,4.0,-3.4,0.6,0.9,22.543,2.087,2.543,0.826,0.239,2.022,G,None
725,1991,Ricky Pierce,SEA,31.0,32.0,2.0,26.25,18.3,0.554,0.053,0.367,4.2,6.3,5.3,13.4,1.3,0.2,9.6,28.0,0.474,0.391,0.467,0.925,0.145,2.0,-3.5,-1.5,0.1,17.531,2.25,2.312,0.688,0.062,1.688,G,None
726,1991,Ed Pinckney,BOS,27.0,70.0,16.0,16.643,16.6,0.622,0.004,0.477,16.0,16.3,16.1,4.7,2.6,2.1,13.3,12.2,0.539,0.0,0.541,0.897,0.195,2.1,1.7,3.8,1.7,5.229,0.643,4.871,0.871,0.614,0.643,F,None
727,1991,Scottie Pippen*,CHI,25.0,82.0,82.0,36.756,20.6,0.561,0.059,0.295,6.5,16.6,11.6,23.5,3.2,1.9,15.1,21.8,0.529,0.309,0.534,0.706,0.179,3.1,3.2,6.3,6.4,17.817,6.232,7.256,2.354,1.134,2.829,F,None
728,1991,Olden Polynice,TOT,26.0,79.0,30.0,26.481,14.0,0.576,0.002,0.447,11.8,18.3,15.0,2.8,1.0,1.0,11.5,15.1,0.56,0.0,0.561,0.579,0.118,-0.4,-0.8,-1.2,0.4,9.848,0.532,7.0,0.544,0.405,1.114,C,None
729,1991,Olden Polynice,SEA,26.0,48.0,0.0,20.0,15.2,0.562,0.0,0.376,14.0,19.7,16.8,2.4,1.4,1.3,13.0,17.8,0.545,,0.545,0.588,0.113,-0.5,-1.8,-2.3,-0.1,8.271,0.333,5.625,0.542,0.396,1.104,C,None
730,1991,Olden Polynice,LAC,26.0,31.0,30.0,36.516,12.9,0.592,0.004,0.529,9.9,17.1,13.5,3.2,0.7,0.7,9.8,12.8,0.579,0.0,0.581,0.572,0.123,-0.4,0.1,-0.3,0.5,12.29,0.839,9.129,0.548,0.419,1.129,C,None
731,1991,Terry Porter,POR,27.0,81.0,81.0,32.901,21.7,0.632,0.332,0.359,2.2,9.4,5.9,34.0,2.8,0.3,14.7,19.6,0.584,0.415,0.564,0.823,0.235,5.9,0.3,6.1,5.5,17.049,8.012,3.481,1.951,0.148,2.333,G,None
732,1991,Paul Pressey,SAS,32.0,70.0,18.0,24.043,11.4,0.545,0.134,0.312,3.5,7.9,5.8,21.8,1.8,1.1,21.2,15.2,0.491,0.281,0.501,0.827,0.09,-1.1,0.5,-0.6,0.6,7.543,3.871,2.514,0.9,0.457,1.857,G,None
733,1991,Mark Price,CLE,26.0,16.0,16.0,35.688,21.7,0.61,0.272,0.318,1.6,7.5,4.6,44.6,3.7,0.2,20.1,21.3,0.544,0.34,0.556,0.952,0.167,3.9,-1.6,2.4,0.6,16.938,10.375,2.812,2.625,0.125,3.5,G,None
734,1991,Blair Rasmussen,DEN,28.0,70.0,69.0,33.214,11.7,0.473,0.006,0.105,6.3,22.9,13.8,3.7,0.9,3.0,8.0,15.3,0.459,0.4,0.458,0.677,0.036,-3.5,0.0,-3.5,-0.9,12.5,1.0,9.686,0.743,1.886,1.157,C,None
735,1991,J.R. Reid,CHH,22.0,80.0,80.0,30.838,10.8,0.508,0.003,0.335,7.0,16.7,11.7,5.3,1.7,1.2,14.7,18.0,0.466,0.0,0.467,0.703,0.034,-2.6,0.5,-2.1,-0.1,11.275,1.112,6.275,1.088,0.588,1.912,C,None
736,1991,Jerry Reynolds,ORL,28.0,80.0,9.0,23.038,17.8,0.529,0.043,0.528,5.1,12.9,8.8,17.0,2.5,1.8,15.0,25.4,0.44,0.294,0.44,0.802,0.096,0.1,0.8,0.9,1.3,12.925,2.538,3.738,1.188,0.7,2.15,G,None
737,1991,Glen Rice,MIA,23.0,77.0,77.0,34.364,14.1,0.522,0.154,0.175,3.5,12.7,8.1,11.5,1.8,0.6,11.4,22.4,0.491,0.386,0.475,0.818,0.08,-0.1,-0.3,-0.4,1.0,17.429,2.455,4.948,1.312,0.338,2.156,F,None
738,1991,Pooh Richardson,MIN,24.0,82.0,82.0,38.463,18.1,0.492,0.095,0.122,2.8,8.0,5.3,37.6,2.2,0.3,10.9,21.8,0.486,0.328,0.485,0.539,0.089,2.7,-1.9,0.8,2.3,17.085,8.951,3.488,1.598,0.159,2.122,G,None
739,1991,Mitch Richmond*,GSW,25.0,77.0,77.0,39.312,17.8,0.565,0.081,0.327,5.4,11.1,8.2,11.8,1.9,0.7,12.4,24.5,0.508,0.348,0.506,0.847,0.113,1.9,-0.8,1.0,2.3,23.896,3.091,5.87,1.636,0.442,2.987,G,None
740,1991,Doc Rivers,ATL,29.0,79.0,79.0,32.734,16.2,0.527,0.257,0.257,1.9,9.0,5.3,19.5,2.8,1.1,9.9,20.1,0.478,0.336,0.47,0.844,0.116,2.1,0.0,2.2,2.7,15.152,4.304,3.203,1.873,0.595,1.582,G,None
741,1991,Fred Roberts,MIL,30.0,82.0,82.0,25.78,13.4,0.583,0.037,0.312,5.9,10.0,7.9,9.5,1.5,0.9,15.1,18.2,0.536,0.16,0.547,0.813,0.096,-0.2,-0.3,-0.6,0.8,10.829,1.646,3.427,0.768,0.354,1.646,F,None
742,1991,Alvin Robertson,MIL,28.0,81.0,81.0,32.074,18.6,0.538,0.07,0.291,8.6,12.5,10.5,25.4,4.7,0.4,17.2,20.3,0.497,0.365,0.493,0.757,0.142,2.9,3.2,6.1,5.3,13.556,5.481,5.667,3.037,0.198,2.617,G,None
743,1991,Clifford Robinson,POR,24.0,82.0,11.0,23.659,14.1,0.507,0.024,0.39,7.1,12.7,10.0,11.0,1.9,2.4,12.3,22.6,0.467,0.316,0.466,0.653,0.104,-1.2,1.4,0.1,1.0,11.671,1.841,4.256,0.951,0.927,1.622,F,None
744,1991,David Robinson*,SAS,25.0,82.0,81.0,37.744,27.4,0.615,0.005,0.569,12.6,24.7,19.0,10.9,2.0,6.2,13.7,26.6,0.552,0.143,0.554,0.762,0.264,4.0,4.4,8.4,8.1,25.622,2.537,12.963,1.549,3.902,3.293,C,None
745,1991,Larry Robinson,WSB,23.0,12.0,10.0,21.25,8.3,0.431,0.011,0.132,6.0,6.0,6.0,13.4,1.4,0.0,10.3,17.5,0.418,0.0,0.422,0.583,0.007,-3.2,-1.7,-4.9,-0.2,6.917,2.0,2.333,0.583,0.0,0.917,G,None
746,1991,Dennis Rodman*,DET,29.0,82.0,77.0,33.5,13.9,0.525,0.054,0.314,15.0,27.8,21.3,4.4,1.2,1.3,12.9,11.7,0.498,0.2,0.509,0.631,0.151,-0.5,2.6,2.1,2.9,8.159,1.037,12.512,0.793,0.671,1.146,F,None
747,1991,John Salley,DET,26.0,74.0,1.0,22.284,13.6,0.556,0.003,0.679,9.5,13.2,11.3,6.1,1.6,4.3,15.7,15.4,0.475,0.0,0.476,0.727,0.139,-1.0,3.6,2.5,1.9,7.351,0.946,4.419,0.703,1.514,1.23,F,None
748,1991,Mike Sanders,IND,30.0,80.0,7.0,16.962,8.4,0.446,0.04,0.115,6.4,9.1,7.8,10.9,1.3,1.1,11.1,18.1,0.421,0.2,0.426,0.825,0.003,-3.0,-1.7,-4.6,-0.9,5.788,1.325,2.312,0.462,0.325,0.812,F,None
749,1991,Danny Schayes,MIL,31.0,82.0,38.0,27.171,14.8,0.587,0.008,0.549,9.1,19.7,14.3,6.2,1.2,1.8,12.5,16.3,0.499,0.0,0.503,0.835,0.147,-0.2,0.5,0.3,1.3,10.61,1.195,6.524,0.671,0.744,1.293,C,None
750,1991,Detlef Schrempf,IND,28.0,82.0,3.0,32.098,18.6,0.618,0.048,0.649,8.0,20.3,14.4,16.2,1.1,0.5,14.1,19.8,0.529,0.375,0.527,0.818,0.165,2.9,-0.3,2.6,3.1,16.098,3.671,8.049,0.707,0.268,2.134,F,None
751,1991,Byron Scott,LAL,29.0,82.0,82.0,32.073,14.2,0.534,0.208,0.141,2.5,8.1,5.4,10.3,1.8,0.5,7.1,19.9,0.51,0.324,0.517,0.797,0.12,0.9,-0.1,0.9,1.9,14.524,2.159,3.0,1.159,0.256,1.037,G,None
752,1991,Dennis Scott,ORL,22.0,82.0,73.0,28.488,13.0,0.504,0.282,0.172,2.8,8.3,5.5,9.3,1.3,0.6,9.1,24.4,0.478,0.374,0.445,0.75,0.054,0.3,-2.2,-1.9,0.1,15.659,1.634,2.866,0.756,0.305,1.549,G,None
753,1991,Rony Seikaly,MIA,25.0,64.0,59.0,33.922,15.2,0.522,0.007,0.507,10.5,26.3,18.3,6.8,1.1,2.4,16.9,22.7,0.482,0.333,0.482,0.619,0.067,-2.6,0.6,-2.0,0.0,16.406,1.484,11.078,0.797,1.344,3.203,C,None
754,1991,Brian Shaw,BOS,24.0,79.0,79.0,35.089,15.5,0.519,0.029,0.264,4.5,9.8,7.4,28.1,1.8,0.7,17.5,19.3,0.471,0.111,0.48,0.819,0.102,0.9,0.2,1.1,2.2,13.81,7.62,4.684,1.329,0.43,2.823,G,None
755,1991,Jack Sikma,MIL,35.0,77.0,44.0,25.195,13.7,0.516,0.195,0.285,6.5,20.8,13.5,10.7,1.7,2.1,14.3,20.1,0.46,0.341,0.448,0.843,0.088,-1.3,1.0,-0.3,0.8,10.416,1.857,5.727,0.844,0.831,1.688,C,None
756,1991,Lionel Simmons,SAC,22.0,79.0,79.0,37.696,15.4,0.476,0.008,0.334,7.2,19.7,13.3,17.7,1.9,1.8,13.4,25.3,0.423,0.273,0.423,0.736,0.044,-1.4,1.5,0.1,1.6,17.987,3.987,8.823,1.43,1.076,2.911,F,None
757,1991,Scott Skiles,ORL,26.0,79.0,66.0,34.354,17.8,0.563,0.219,0.363,2.2,8.8,5.4,36.7,1.6,0.1,17.3,21.8,0.489,0.408,0.455,0.902,0.124,3.3,-1.7,1.6,2.5,17.177,8.354,3.418,1.127,0.051,3.19,G,None
758,1991,Charles Smith,LAC,25.0,74.0,74.0,36.527,17.6,0.536,0.006,0.414,8.5,15.9,12.1,7.6,1.4,3.2,10.7,23.2,0.469,0.0,0.472,0.793,0.131,0.2,1.2,1.3,2.3,20.0,1.811,8.216,1.095,1.959,2.23,F,None
759,1991,Kenny Smith,HOU,25.0,78.0,78.0,34.603,18.3,0.599,0.135,0.339,1.4,5.0,3.2,30.9,1.9,0.2,17.1,21.2,0.545,0.363,0.545,0.844,0.161,2.2,-1.5,0.7,1.9,17.692,7.103,2.09,1.359,0.141,3.038,G,None
760,1991,Larry Smith,HOU,33.0,81.0,28.0,23.741,10.3,0.47,0.0,0.19,16.8,22.4,19.6,5.8,2.1,0.7,24.6,8.1,0.487,,0.487,0.24,0.109,-1.8,3.5,1.6,1.8,3.309,1.086,8.753,1.025,0.272,1.148,F,None
761,1991,Otis Smith,ORL,27.0,75.0,39.0,25.133,17.2,0.505,0.051,0.334,9.9,12.7,11.2,14.5,2.2,1.1,11.9,25.3,0.456,0.196,0.465,0.734,0.09,1.1,0.3,1.4,1.6,13.92,2.253,5.187,1.133,0.467,1.867,F,None
762,1991,Rik Smits,IND,24.0,76.0,38.0,22.237,14.9,0.525,0.0,0.268,8.2,15.8,12.1,7.4,0.7,3.9,9.8,21.7,0.485,,0.485,0.762,0.081,-1.5,-0.9,-2.4,-0.2,10.895,1.105,4.697,0.316,1.461,1.132,C,None
763,1991,Rory Sparrow,SAC,32.0,80.0,74.0,29.688,12.4,0.524,0.103,0.11,2.1,6.9,4.4,24.3,1.8,0.4,13.7,16.9,0.511,0.397,0.501,0.699,0.057,-0.8,-1.4,-2.3,-0.2,10.388,4.525,2.325,1.038,0.2,1.575,G,None
764,1991,Felton Spencer,MIN,23.0,81.0,46.0,25.914,13.8,0.581,0.003,0.661,14.1,21.8,17.7,1.6,1.2,3.7,13.5,11.7,0.512,0.0,0.513,0.722,0.128,-1.6,0.1,-1.4,0.3,7.062,0.309,7.914,0.593,1.494,0.951,C,None
765,1991,John Starks,NYK,25.0,61.0,10.0,19.23,14.3,0.511,0.227,0.256,3.0,9.7,6.4,25.7,2.5,0.9,14.0,19.7,0.472,0.29,0.483,0.752,0.097,0.3,-0.2,0.1,0.6,7.639,3.344,2.148,0.967,0.279,1.213,G,None
766,1991,John Stockton*,UTA,28.0,82.0,82.0,37.841,23.4,0.604,0.172,0.444,1.9,6.8,4.5,57.5,3.8,0.3,20.3,20.9,0.537,0.345,0.541,0.836,0.217,5.3,-1.0,4.4,5.0,17.232,14.195,2.89,2.854,0.195,3.634,G,None
767,1991,Rod Strickland,SAS,24.0,58.0,56.0,35.793,16.2,0.538,0.051,0.324,3.2,8.2,5.8,31.5,2.7,0.3,17.3,18.1,0.491,0.333,0.49,0.763,0.132,1.2,0.7,1.8,2.0,13.793,7.983,3.776,2.017,0.19,2.69,G,None
768,1991,Roy Tarpley,DAL,26.0,5.0,5.0,34.2,23.6,0.587,0.013,0.228,10.7,26.0,18.3,12.4,1.8,3.3,13.0,25.9,0.544,0.0,0.551,0.889,0.165,1.4,1.1,2.4,0.2,20.4,2.4,11.0,1.2,1.8,2.6,C,None
769,1991,Terry Teagle,LAL,30.0,82.0,0.0,18.268,12.8,0.488,0.012,0.234,6.6,7.3,7.0,8.8,1.1,0.3,9.0,26.7,0.443,0.0,0.448,0.819,0.066,-2.2,-2.5,-4.6,-1.0,9.939,1.0,2.207,0.378,0.098,1.012,G,None
770,1991,Reggie Theus,NJN,33.0,81.0,81.0,36.481,14.2,0.54,0.115,0.275,2.4,5.9,4.1,20.1,1.4,0.7,15.3,22.4,0.488,0.361,0.481,0.851,0.076,0.5,-1.6,-1.1,0.7,18.642,4.667,2.827,1.049,0.432,3.111,G,None
