Year,Player,Age,Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,is_mvp
1990.0,Mark Alarie,26.0,WSB,82.0,1893.0,860.0,374.0,142.0,60.0,39.0,0.473,0.204,0.812,3.1,0.079,False
1990.0,Nick Anderson,22.0,ORL,81.0,1785.0,931.0,316.0,124.0,69.0,34.0,0.494,0.059,0.705,1.8,0.049,False
1990.0,Ron Anderson,31.0,PHI,78.0,2089.0,926.0,295.0,143.0,72.0,13.0,0.451,0.143,0.838,3.8,0.086,False
1990.0,Willie Anderson,23.0,SAS,82.0,2788.0,1288.0,372.0,364.0,111.0,58.0,0.492,0.269,0.748,6.5,0.111,False
1990.0,John Bagley,29.0,BOS,54.0,1095.0,230.0,89.0,296.0,40.0,4.0,0.459,0.056,0.744,1.1,0.047,False
1990.0,Thurl Bailey,28.0,UTA,82.0,2583.0,1162.0,410.0,137.0,32.0,100.0,0.481,0.0,0.779,4.6,0.085,False
1990.0,Charles Barkley,26.0,PHI,79.0,3085.0,1989.0,909.0,307.0,148.0,50.0,0.6,0.217,0.749,17.3,0.269,False
1990.0,Dana Barros,22.0,SEA,81.0,1630.0,782.0,132.0,205.0,53.0,1.0,0.405,0.399,0.809,1.8,0.053,False
1990.0,John Battle,27.0,ATL,60.0,1477.0,654.0,99.0,154.0,28.0,3.0,0.506,0.154,0.756,1.7,0.055,False
1990.0,Benoit Benjamin,25.0,LAC,71.0,2313.0,959.0,657.0,159.0,59.0,187.0,0.526,0.0,0.732,5.4,0.113,False
1990.0,Larry Bird,33.0,BOS,75.0,2944.0,1820.0,712.0,562.0,106.0,61.0,0.473,0.333,0.93,9.5,0.154,False
1990.0,Rolando Blackman,30.0,DAL,80.0,2934.0,1552.0,280.0,289.0,77.0,21.0,0.498,0.302,0.844,6.8,0.111,False
1990.0,Mookie Blaylock,22.0,NJN,50.0,1267.0,505.0,140.0,210.0,82.0,14.0,0.371,0.225,0.778,-0.3,-0.011,False
1990.0,Muggsy Bogues,25.0,CHH,81.0,2743.0,763.0,207.0,867.0,166.0,3.0,0.491,0.192,0.791,6.7,0.117,False
1990.0,Sam Bowie,28.0,NJN,68.0,2207.0,998.0,690.0,91.0,38.0,121.0,0.416,0.323,0.776,4.7,0.103,False
1990.0,Randy Breuer,29.0,TOT,81.0,1879.0,722.0,417.0,97.0,42.0,108.0,0.428,0.0,0.653,2.0,0.051,False
1990.0,Randy Breuer,29.0,MIN,51.0,1325.0,518.0,290.0,84.0,33.0,75.0,0.416,0.0,0.662,1.4,0.05,False
1990.0,Tony Campbell,27.0,MIN,82.0,3164.0,1903.0,451.0,213.0,111.0,31.0,0.457,0.167,0.787,5.3,0.081,False
1990.0,Antoine Carr,28.0,TOT,77.0,1727.0,949.0,322.0,119.0,30.0,68.0,0.494,0.0,0.795,3.5,0.097,False
1990.0,Antoine Carr,28.0,SAC,33.0,924.0,614.0,173.0,66.0,15.0,34.0,0.482,0.0,0.806,1.9,0.101,False
1990.0,Joe Barry,31.0,TOT,76.0,1721.0,761.0,443.0,97.0,47.0,115.0,0.411,0.0,0.774,0.7,0.019,False
1990.0,Joe Barry,31.0,NJN,46.0,1002.0,403.0,250.0,43.0,19.0,56.0,0.393,0.0,0.794,0.6,0.028,False
1990.0,Terry Catledge,26.0,ORL,74.0,2462.0,1435.0,563.0,72.0,36.0,17.0,0.474,0.25,0.702,2.5,0.049,False
1990.0,Tom Chambers,30.0,PHO,81.0,3046.0,2201.0,571.0,190.0,88.0,47.0,0.501,0.279,0.861,11.2,0.176,False
1990.0,Rex Chapman,22.0,CHH,54.0,1762.0,945.0,179.0,132.0,46.0,6.0,0.408,0.331,0.75,-0.7,-0.018,False
1990.0,Maurice Cheeks,33.0,TOT,81.0,2519.0,789.0,240.0,453.0,124.0,10.0,0.504,0.25,0.847,7.1,0.135,False
1990.0,Maurice Cheeks,33.0,SAS,50.0,1766.0,545.0,167.0,302.0,82.0,5.0,0.478,0.111,0.832,4.4,0.119,False
1990.0,Maurice Cheeks,33.0,NYK,31.0,753.0,244.0,73.0,151.0,42.0,5.0,0.579,0.429,0.877,2.7,0.172,False
1990.0,Lester Conner,30.0,NJN,82.0,2355.0,648.0,265.0,385.0,172.0,8.0,0.414,0.154,0.804,3.7,0.075,False
1990.0,Michael Cooper,33.0,LAL,80.0,1851.0,515.0,227.0,215.0,67.0,36.0,0.387,0.318,0.883,2.7,0.07,False
1990.0,Tyrone Corbin,27.0,MIN,82.0,3011.0,1203.0,604.0,216.0,175.0,41.0,0.481,0.0,0.77,6.8,0.108,False
1990.0,Terry Cummings,28.0,SAS,81.0,2821.0,1818.0,677.0,219.0,110.0,52.0,0.475,0.322,0.78,8.7,0.149,False
1990.0,Dell Curry,25.0,CHH,67.0,1860.0,1070.0,168.0,159.0,98.0,26.0,0.466,0.354,0.923,1.8,0.048,False
1990.0,Adrian Dantley,33.0,DAL,45.0,1300.0,662.0,172.0,80.0,20.0,7.0,0.477,0.0,0.787,3.1,0.113,False
1990.0,Brad Daugherty,24.0,CLE,41.0,1438.0,690.0,373.0,130.0,29.0,22.0,0.479,0.0,0.704,3.1,0.104,False
1990.0,Walter Davis,35.0,DEN,69.0,1635.0,1207.0,179.0,155.0,59.0,9.0,0.481,0.13,0.912,3.6,0.105,False
1990.0,Johnny Dawkins,26.0,PHI,81.0,2865.0,1162.0,247.0,601.0,121.0,9.0,0.489,0.333,0.861,6.4,0.107,False
1990.0,Vinny Del,23.0,SAC,76.0,1858.0,739.0,198.0,250.0,64.0,10.0,0.462,0.313,0.871,2.2,0.057,False
1990.0,Sherman Douglas,23.0,MIA,81.0,2470.0,1155.0,206.0,619.0,145.0,10.0,0.494,0.161,0.687,4.4,0.086,False
1990.0,Clyde Drexler,27.0,POR,73.0,2683.0,1703.0,507.0,432.0,145.0,51.0,0.494,0.283,0.774,11.6,0.208,False
1990.0,Joe Dumars,26.0,DET,75.0,2578.0,1335.0,212.0,368.0,63.0,2.0,0.48,0.4,0.9,8.7,0.162,False
1990.0,Ledell Eackles,23.0,WSB,78.0,1696.0,1055.0,175.0,182.0,50.0,4.0,0.439,0.322,0.75,1.0,0.029,False
1990.0,Blue Edwards,24.0,UTA,82.0,1889.0,727.0,251.0,145.0,76.0,36.0,0.507,0.3,0.719,2.7,0.068,False
1990.0,James Edwards,34.0,DET,82.0,2283.0,1189.0,345.0,63.0,23.0,37.0,0.498,0.0,0.749,5.6,0.117,False
1990.0,Kevin Edwards,24.0,MIA,78.0,2211.0,938.0,282.0,252.0,125.0,33.0,0.412,0.3,0.76,0.3,0.005,False
1990.0,Craig Ehlo,28.0,CLE,81.0,2894.0,1102.0,439.0,371.0,126.0,23.0,0.464,0.419,0.681,6.5,0.108,False
1990.0,Sean Elliott,21.0,SAS,81.0,2032.0,810.0,297.0,154.0,45.0,14.0,0.481,0.111,0.866,4.6,0.108,False
1990.0,Dale Ellis,29.0,SEA,55.0,2033.0,1293.0,238.0,110.0,59.0,7.0,0.497,0.375,0.818,6.4,0.15,False
1990.0,Pervis Ellison,22.0,SAC,34.0,866.0,271.0,196.0,65.0,16.0,57.0,0.442,0.0,0.628,0.4,0.021,False
1990.0,Alex English,36.0,DEN,80.0,2211.0,1433.0,286.0,225.0,51.0,23.0,0.491,0.4,0.88,5.1,0.11,False
1990.0,Patrick Ewing,27.0,NYK,82.0,3165.0,2347.0,893.0,182.0,78.0,327.0,0.551,0.25,0.775,13.5,0.205,False
1990.0,Vern Fleming,27.0,IND,82.0,2876.0,1176.0,322.0,610.0,92.0,10.0,0.508,0.353,0.782,6.7,0.112,False
1990.0,Sleepy Floyd,29.0,HOU,82.0,2630.0,1000.0,198.0,600.0,94.0,11.0,0.451,0.38,0.806,6.3,0.115,False
1990.0,Winston Garland,25.0,TOT,79.0,1762.0,574.0,214.0,303.0,78.0,10.0,0.401,0.333,0.836,-0.3,-0.008,False
1990.0,Winston Garland,25.0,LAC,28.0,871.0,304.0,103.0,146.0,30.0,5.0,0.428,0.423,0.831,0.4,0.021,False
1990.0,Tom Garrick,23.0,LAC,73.0,1721.0,508.0,162.0,289.0,90.0,7.0,0.494,0.19,0.772,2.5,0.07,False
1990.0,Armen Gilliam,25.0,TOT,76.0,2426.0,1271.0,599.0,99.0,69.0,51.0,0.515,0.0,0.723,4.5,0.09,False
1990.0,Armen Gilliam,25.0,CHH,60.0,2159.0,1128.0,529.0,91.0,63.0,46.0,0.527,0.0,0.727,4.1,0.09,False
1990.0,Mike Gminski,30.0,PHI,81.0,2659.0,1112.0,687.0,128.0,43.0,102.0,0.457,0.176,0.821,6.0,0.108,False
1990.0,Gary Grant,24.0,LAC,44.0,1529.0,575.0,195.0,442.0,108.0,5.0,0.466,0.238,0.779,1.3,0.039,False
1990.0,Harvey Grant,24.0,WSB,81.0,1846.0,664.0,342.0,131.0,52.0,43.0,0.473,0.0,0.701,2.6,0.067,False
1990.0,Jeff Grayer,24.0,MIL,71.0,1427.0,548.0,217.0,107.0,48.0,10.0,0.46,0.125,0.651,1.5,0.05,False
1990.0,A.C. Green,26.0,LAL,82.0,2709.0,1061.0,712.0,90.0,66.0,50.0,0.478,0.283,0.751,7.7,0.137,False
1990.0,Sidney Green,29.0,ORL,73.0,1860.0,761.0,588.0,99.0,50.0,26.0,0.468,0.333,0.651,1.7,0.044,False
1990.0,Bob Hansen,29.0,UTA,81.0,2174.0,617.0,229.0,149.0,52.0,11.0,0.467,0.351,0.516,2.8,0.062,False
1990.0,Tim Hardaway,23.0,GSW,79.0,2663.0,1162.0,310.0,689.0,165.0,12.0,0.471,0.274,0.764,3.3,0.06,False
1990.0,Derek Harper,28.0,DAL,82.0,3007.0,1473.0,244.0,609.0,187.0,26.0,0.488,0.371,0.794,9.9,0.158,False
1990.0,Ron Harper,26.0,TOT,35.0,1367.0,798.0,206.0,182.0,81.0,41.0,0.473,0.275,0.788,3.9,0.138,False
1990.0,Ron Harper,26.0,CLE,7.0,262.0,154.0,48.0,49.0,14.0,9.0,0.442,0.2,0.756,0.8,0.138,False
1990.0,Ron Harper,26.0,LAC,28.0,1105.0,644.0,158.0,133.0,67.0,32.0,0.481,0.283,0.795,3.2,0.138,False
1990.0,Hersey Hawkins,23.0,PHI,82.0,2856.0,1515.0,304.0,261.0,130.0,28.0,0.46,0.42,0.888,8.0,0.135,False
1990.0,Rod Higgins,30.0,GSW,82.0,1993.0,909.0,422.0,129.0,47.0,53.0,0.481,0.347,0.821,5.0,0.121,False
1990.0,Dennis Hopson,24.0,NJN,79.0,2551.0,1251.0,279.0,151.0,100.0,51.0,0.434,0.317,0.792,3.1,0.059,False
1990.0,Jeff Hornacek,26.0,PHO,67.0,2278.0,1179.0,313.0,337.0,117.0,14.0,0.536,0.408,0.856,8.7,0.182,False
1990.0,Jay Humphries,27.0,MIL,81.0,2818.0,1237.0,269.0,472.0,156.0,11.0,0.494,0.3,0.786,7.6,0.13,False
1990.0,Mark Jackson,24.0,NYK,82.0,2428.0,809.0,318.0,604.0,109.0,4.0,0.437,0.267,0.727,3.7,0.074,False
1990.0,Buck Johnson,26.0,HOU,82.0,2832.0,1215.0,381.0,252.0,104.0,62.0,0.495,0.118,0.759,6.2,0.104,False
1990.0,Dennis Johnson,35.0,BOS,75.0,2036.0,531.0,201.0,485.0,81.0,14.0,0.434,0.042,0.843,3.8,0.089,False
1990.0,Eddie Johnson,30.0,PHO,64.0,1811.0,1080.0,246.0,107.0,32.0,10.0,0.453,0.38,0.917,3.9,0.104,False
1990.0,Kevin Johnson,23.0,PHO,74.0,2782.0,1665.0,270.0,846.0,95.0,14.0,0.499,0.195,0.838,11.6,0.2,False
1990.0,Magic Johnson,30.0,LAL,79.0,2937.0,1765.0,522.0,907.0,132.0,34.0,0.48,0.384,0.89,16.5,0.27,True
1990.0,Vinnie Johnson,33.0,DET,82.0,1972.0,804.0,256.0,255.0,71.0,13.0,0.431,0.147,0.668,3.2,0.079,False
1990.0,Michael Jordan,26.0,CHI,82.0,3197.0,2753.0,565.0,519.0,227.0,54.0,0.526,0.376,0.848,19.0,0.285,False
1990.0,Steve Kerr,24.0,CLE,78.0,1664.0,520.0,98.0,248.0,45.0,7.0,0.444,0.507,0.863,3.2,0.093,False
1990.0,Jerome Kersey,27.0,POR,82.0,2843.0,1310.0,690.0,188.0,121.0,63.0,0.478,0.15,0.69,8.8,0.148,False
1990.0,Randolph Keys,23.0,TOT,80.0,1615.0,701.0,253.0,88.0,68.0,8.0,0.432,0.326,0.721,1.0,0.03,False
1990.0,Randolph Keys,23.0,CHH,32.0,723.0,336.0,116.0,49.0,30.0,6.0,0.445,0.364,0.69,0.5,0.031,False
1990.0,Bernard King,33.0,WSB,82.0,2687.0,1837.0,404.0,376.0,51.0,7.0,0.487,0.13,0.803,5.5,0.099,False
1990.0,Stacey King,23.0,CHI,82.0,1777.0,728.0,384.0,87.0,38.0,58.0,0.504,0.0,0.727,3.6,0.098,False
1990.0,Greg Kite,28.0,SAC,71.0,1515.0,230.0,377.0,76.0,31.0,51.0,0.432,1.0,0.5,0.8,0.026,False
1990.0,Larry Krystkowiak,25.0,MIL,16.0,381.0,112.0,76.0,25.0,10.0,2.0,0.364,0.0,0.788,0.1,0.01,False
1990.0,Bill Laimbeer,32.0,DET,81.0,2675.0,981.0,780.0,171.0,57.0,84.0,0.484,0.361,0.854,10.1,0.182,False
1990.0,Fat Lever,29.0,DEN,79.0,2832.0,1443.0,734.0,517.0,168.0,13.0,0.443,0.414,0.804,8.8,0.149,False
1990.0,Cliff Levingston,29.0,ATL,75.0,1706.0,516.0,319.0,80.0,55.0,41.0,0.509,0.2,0.68,3.4,0.096,False
1990.0,Reggie Lewis,24.0,BOS,79.0,2522.0,1340.0,347.0,225.0,88.0,63.0,0.496,0.267,0.808,6.7,0.128,False
1990.0,Brad Lohaus,25.0,TOT,80.0,1943.0,732.0,398.0,168.0,58.0,88.0,0.46,0.343,0.728,3.3,0.082,False
1990.0,Brad Lohaus,25.0,MIN,28.0,590.0,210.0,110.0,62.0,14.0,22.0,0.465,0.063,0.808,0.4,0.031,False
1990.0,Brad Lohaus,25.0,MIL,52.0,1353.0,522.0,288.0,106.0,44.0,66.0,0.458,0.38,0.701,2.9,0.104,False
1990.0,Grant Long,23.0,MIA,81.0,1856.0,686.0,402.0,96.0,91.0,38.0,0.483,0.0,0.714,2.7,0.07,False
1990.0,John Long,33.0,ATL,48.0,1030.0,404.0,83.0,85.0,45.0,5.0,0.453,0.345,0.836,0.2,0.01,False
1990.0,Sidney Lowe,30.0,MIN,80.0,1744.0,187.0,163.0,337.0,73.0,4.0,0.319,0.222,0.722,1.5,0.04,False
1990.0,Rick Mahorn,31.0,PHI,75.0,2271.0,811.0,568.0,98.0,44.0,103.0,0.497,0.222,0.715,5.3,0.113,False
1990.0,Dan Majerle,24.0,PHO,73.0,2244.0,809.0,430.0,188.0,100.0,32.0,0.424,0.238,0.762,5.5,0.118,False
1990.0,Jeff Malone,28.0,WSB,75.0,2567.0,1820.0,206.0,243.0,48.0,6.0,0.491,0.167,0.877,5.2,0.098,False
1990.0,Karl Malone,26.0,UTA,82.0,3122.0,2540.0,911.0,226.0,121.0,50.0,0.562,0.372,0.762,15.9,0.245,False
1990.0,Moses Malone,34.0,ATL,81.0,2735.0,1528.0,812.0,130.0,47.0,84.0,0.48,0.111,0.781,7.7,0.134,False
1990.0,Danny Manning,23.0,LAC,71.0,2269.0,1154.0,422.0,187.0,91.0,39.0,0.533,0.0,0.741,5.3,0.112,False
1990.0,Sarunas Marciulionis,25.0,GSW,75.0,1695.0,905.0,221.0,121.0,94.0,7.0,0.519,0.256,0.787,3.8,0.107,False
1990.0,Vernon Maxwell,24.0,TOT,79.0,1987.0,714.0,228.0,296.0,84.0,10.0,0.439,0.267,0.645,2.8,0.068,False
1990.0,Vernon Maxwell,24.0,SAS,49.0,1118.0,340.0,141.0,146.0,42.0,5.0,0.435,0.288,0.621,1.4,0.061,False
1990.0,Vernon Maxwell,24.0,HOU,30.0,869.0,374.0,87.0,150.0,42.0,5.0,0.442,0.245,0.664,1.4,0.076,False
1990.0,Rodney McCray,28.0,SAC,82.0,3238.0,1358.0,669.0,377.0,60.0,70.0,0.515,0.262,0.784,7.9,0.118,False
1990.0,Xavier McDaniel,26.0,SEA,69.0,2432.0,1471.0,447.0,171.0,73.0,36.0,0.496,0.294,0.733,5.4,0.106,False
1990.0,Mike McGee,30.0,PHO,14.0,280.0,102.0,36.0,16.0,8.0,1.0,0.483,0.348,0.476,0.4,0.064,False
1990.0,Kevin McHale,32.0,BOS,82.0,2722.0,1712.0,677.0,172.0,30.0,157.0,0.549,0.333,0.893,11.1,0.195,False
1990.0,Derrick McKey,23.0,SEA,80.0,2748.0,1254.0,489.0,187.0,87.0,81.0,0.493,0.13,0.782,6.3,0.11,False
1990.0,Nate McMillan,25.0,SEA,82.0,2338.0,523.0,403.0,598.0,140.0,37.0,0.473,0.355,0.641,4.9,0.101,False
1990.0,Reggie Miller,24.0,IND,82.0,3192.0,2016.0,295.0,311.0,110.0,18.0,0.514,0.414,0.868,12.1,0.182,False
1990.0,Sam Mitchell,26.0,MIN,80.0,2414.0,1012.0,462.0,89.0,66.0,54.0,0.446,0.0,0.768,5.1,0.102,False
1990.0,Chris Morris,24.0,NJN,80.0,2449.0,1187.0,422.0,143.0,130.0,79.0,0.422,0.316,0.722,3.2,0.062,False
1990.0,Chris Mullin,26.0,GSW,78.0,2830.0,1956.0,463.0,319.0,123.0,45.0,0.536,0.372,0.889,10.2,0.174,False
1990.0,Tod Murphy,26.0,MIN,82.0,2493.0,680.0,564.0,106.0,76.0,60.0,0.471,0.372,0.709,6.1,0.117,False
1990.0,Larry Nance,30.0,CLE,62.0,2065.0,1011.0,516.0,161.0,54.0,122.0,0.511,1.0,0.778,6.5,0.152,False
1990.0,Johnny Newman,26.0,NYK,80.0,2277.0,1032.0,191.0,180.0,95.0,22.0,0.476,0.317,0.799,4.5,0.095,False
1990.0,Ken Norman,25.0,LAC,70.0,2334.0,1128.0,470.0,160.0,78.0,59.0,0.51,0.438,0.632,2.9,0.061,False
1990.0,Charles Oakley,26.0,NYK,61.0,2196.0,889.0,727.0,146.0,64.0,16.0,0.524,0.0,0.761,6.0,0.131,False
1990.0,Hakeem Olajuwon,27.0,HOU,82.0,3124.0,1995.0,1149.0,234.0,174.0,376.0,0.501,0.167,0.713,11.2,0.173,False
1990.0,John Paxson,29.0,CHI,82.0,2365.0,819.0,119.0,335.0,83.0,6.0,0.516,0.359,0.824,4.8,0.097,False
1990.0,Sam Perkins,28.0,DAL,76.0,2668.0,1206.0,572.0,175.0,88.0,64.0,0.493,0.214,0.778,8.1,0.146,False
1990.0,Chuck Person,25.0,IND,77.0,2714.0,1515.0,445.0,230.0,53.0,20.0,0.487,0.372,0.781,5.4,0.096,False
1990.0,Ricky Pierce,30.0,MIL,59.0,1709.0,1359.0,167.0,133.0,50.0,7.0,0.51,0.346,0.839,5.8,0.163,False
1990.0,Scottie Pippen,24.0,CHI,82.0,3148.0,1351.0,547.0,444.0,211.0,101.0,0.489,0.25,0.675,5.7,0.087,False
1990.0,Terry Porter,26.0,POR,80.0,2781.0,1406.0,272.0,726.0,151.0,4.0,0.462,0.374,0.892,11.7,0.202,False
1990.0,Paul Pressey,31.0,MIL,57.0,1400.0,628.0,172.0,244.0,71.0,23.0,0.472,0.14,0.758,3.0,0.102,False
1990.0,Harold Pressley,26.0,SAC,72.0,1603.0,636.0,309.0,149.0,58.0,36.0,0.424,0.311,0.78,2.3,0.069,False
1990.0,Mark Price,25.0,CLE,73.0,2706.0,1430.0,251.0,666.0,114.0,5.0,0.459,0.406,0.888,10.1,0.179,False
1990.0,Kurt Rambis,31.0,TOT,74.0,1904.0,462.0,525.0,135.0,100.0,37.0,0.509,0.0,0.646,4.1,0.103,False
1990.0,Kurt Rambis,31.0,CHH,16.0,448.0,146.0,120.0,28.0,32.0,10.0,0.5,0.0,0.545,0.7,0.079,False
1990.0,Kurt Rambis,31.0,PHO,58.0,1456.0,316.0,405.0,107.0,68.0,27.0,0.514,0.0,0.722,3.3,0.11,False
1990.0,Blair Rasmussen,27.0,DEN,81.0,1995.0,1001.0,594.0,82.0,40.0,104.0,0.497,0.0,0.828,5.2,0.125,False
1990.0,J.R. Reid,21.0,CHH,82.0,2757.0,908.0,691.0,101.0,92.0,54.0,0.44,0.0,0.664,1.1,0.02,False
1990.0,Jerry Reynolds,27.0,ORL,67.0,1817.0,858.0,323.0,180.0,93.0,64.0,0.417,0.071,0.742,1.3,0.035,False
1990.0,Glen Rice,22.0,MIA,77.0,2311.0,1048.0,352.0,138.0,67.0,27.0,0.439,0.246,0.734,1.4,0.029,False
1990.0,Pooh Richardson,23.0,MIN,82.0,2581.0,938.0,217.0,554.0,133.0,25.0,0.461,0.277,0.589,4.4,0.082,False
1990.0,Mitch Richmond,24.0,GSW,78.0,2799.0,1720.0,360.0,223.0,98.0,24.0,0.497,0.358,0.866,5.2,0.09,False
1990.0,Doc Rivers,28.0,ATL,48.0,1526.0,598.0,200.0,264.0,116.0,22.0,0.454,0.364,0.812,4.0,0.126,False
1990.0,Fred Roberts,29.0,MIL,82.0,2235.0,857.0,311.0,147.0,56.0,25.0,0.495,0.182,0.783,3.5,0.075,False
1990.0,Alvin Robertson,27.0,MIL,81.0,2599.0,1153.0,559.0,445.0,207.0,17.0,0.503,0.154,0.741,7.5,0.138,False
1990.0,David Robinson,24.0,SAS,82.0,3002.0,1993.0,983.0,164.0,138.0,319.0,0.531,0.0,0.732,15.1,0.241,False
1990.0,Dennis Rodman,28.0,DET,82.0,2377.0,719.0,792.0,72.0,52.0,60.0,0.581,0.111,0.654,9.3,0.189,False
1990.0,John Salley,25.0,DET,82.0,1914.0,593.0,439.0,67.0,51.0,153.0,0.512,0.25,0.713,6.1,0.152,False
1990.0,Danny Schayes,30.0,DEN,53.0,1194.0,551.0,342.0,61.0,41.0,45.0,0.494,0.0,0.852,4.5,0.183,False
1990.0,Detlef Schrempf,27.0,IND,78.0,2573.0,1267.0,620.0,247.0,59.0,16.0,0.516,0.354,0.82,8.1,0.151,False
1990.0,Byron Scott,28.0,LAL,77.0,2593.0,1197.0,242.0,274.0,77.0,31.0,0.47,0.423,0.766,6.0,0.111,False
1990.0,Rony Seikaly,24.0,MIA,74.0,2409.0,1228.0,766.0,78.0,78.0,124.0,0.502,0.0,0.594,3.2,0.063,False
1990.0,Charles Shackleford,23.0,NJN,70.0,1557.0,573.0,479.0,56.0,40.0,35.0,0.462,0.0,0.687,1.5,0.046,False
1990.0,Purvis Short,32.0,NJN,82.0,2213.0,1072.0,248.0,145.0,66.0,20.0,0.455,0.286,0.835,3.3,0.071,False
1990.0,Jack Sikma,34.0,MIL,71.0,2250.0,986.0,492.0,229.0,76.0,48.0,0.416,0.342,0.885,5.0,0.107,False
1990.0,Scott Skiles,25.0,ORL,70.0,1460.0,536.0,159.0,334.0,36.0,4.0,0.409,0.394,0.874,2.0,0.065,False
1990.0,Charles Smith,24.0,LAC,78.0,2732.0,1645.0,524.0,114.0,86.0,119.0,0.52,0.083,0.794,9.4,0.165,False
1990.0,Kenny Smith,24.0,TOT,79.0,2421.0,943.0,157.0,445.0,79.0,8.0,0.466,0.313,0.821,2.6,0.052,False
1990.0,Kenny Smith,24.0,SAC,46.0,1747.0,688.0,120.0,303.0,57.0,7.0,0.461,0.373,0.809,1.5,0.04,False
1990.0,Kenny Smith,24.0,ATL,33.0,674.0,255.0,37.0,142.0,22.0,1.0,0.48,0.167,0.846,1.2,0.084,False
1990.0,Otis Smith,26.0,ORL,65.0,1644.0,875.0,300.0,147.0,76.0,57.0,0.492,0.25,0.761,3.3,0.097,False
1990.0,Rik Smits,23.0,IND,82.0,2404.0,1271.0,512.0,142.0,45.0,169.0,0.533,0.0,0.811,6.6,0.132,False
1990.0,Rory Sparrow,31.0,MIA,82.0,1756.0,487.0,138.0,298.0,49.0,4.0,0.412,0.2,0.766,0.7,0.019,False
1990.0,John Stockton,27.0,UTA,78.0,2915.0,1345.0,206.0,1134.0,207.0,18.0,0.514,0.416,0.819,14.4,0.238,False
1990.0,Rod Strickland,23.0,TOT,82.0,2140.0,868.0,259.0,468.0,127.0,14.0,0.454,0.267,0.626,4.3,0.095,False
1990.0,Rod Strickland,23.0,SAS,31.0,1121.0,439.0,133.0,249.0,57.0,6.0,0.468,0.222,0.615,2.5,0.107,False
1990.0,Roy Tarpley,25.0,DAL,45.0,1648.0,758.0,589.0,67.0,79.0,70.0,0.451,0.0,0.756,3.5,0.103,False
1990.0,Terry Teagle,29.0,GSW,82.0,2376.0,1323.0,367.0,155.0,91.0,15.0,0.48,0.214,0.83,2.7,0.054,False
1990.0,Reggie Theus,32.0,ORL,76.0,2350.0,1438.0,221.0,407.0,60.0,12.0,0.439,0.248,0.853,2.5,0.052,False
1990.0,Isiah Thomas,28.0,DET,81.0,2993.0,1492.0,308.0,765.0,139.0,19.0,0.438,0.309,0.775,6.7,0.107,False
1990.0,Billy Thompson,26.0,MIA,79.0,2142.0,867.0,551.0,166.0,54.0,89.0,0.516,0.5,0.622,3.6,0.081,False
1990.0,LaSalle Thompson,28.0,IND,82.0,2126.0,554.0,630.0,106.0,65.0,71.0,0.473,0.2,0.799,2.4,0.055,False
1990.0,Otis Thorpe,27.0,HOU,82.0,2947.0,1401.0,734.0,261.0,66.0,24.0,0.548,0.0,0.688,8.5,0.138,False
1990.0,Sedale Threatt,28.0,SEA,65.0,1481.0,744.0,115.0,216.0,65.0,8.0,0.506,0.25,0.828,4.6,0.149,False
1990.0,Wayman Tisdale,25.0,SAC,79.0,2937.0,1758.0,595.0,108.0,54.0,54.0,0.525,0.0,0.783,7.0,0.114,False
1990.0,Sedric Toney,27.0,SAC,32.0,682.0,176.0,46.0,122.0,23.0,0.0,0.32,0.32,0.793,-0.3,-0.021,False
1990.0,Kelly Tripucka,30.0,CHH,79.0,2404.0,1232.0,322.0,224.0,75.0,16.0,0.43,0.365,0.883,2.1,0.042,False
1990.0,Trent Tucker,30.0,NYK,81.0,1725.0,667.0,174.0,173.0,74.0,8.0,0.417,0.388,0.767,3.3,0.091,False
1990.0,Kiki Vandeweghe,31.0,NYK,22.0,563.0,258.0,53.0,41.0,15.0,3.0,0.442,0.526,0.917,0.8,0.072,False
1990.0,Sam Vincent,26.0,ORL,63.0,1657.0,705.0,194.0,354.0,65.0,20.0,0.457,0.071,0.879,2.4,0.07,False
1990.0,Darrell Walker,28.0,WSB,81.0,2883.0,772.0,714.0,652.0,139.0,30.0,0.454,0.095,0.687,6.3,0.105,False
1990.0,Kenny Walker,25.0,NYK,68.0,1595.0,535.0,343.0,49.0,33.0,52.0,0.531,0.4,0.723,4.0,0.121,False
1990.0,Spud Webb,26.0,ATL,82.0,2184.0,751.0,201.0,477.0,105.0,12.0,0.477,0.053,0.871,4.5,0.099,False
1990.0,Mitchell Wiggins,30.0,HOU,66.0,1852.0,1024.0,286.0,104.0,85.0,1.0,0.488,0.0,0.81,5.4,0.139,False
1990.0,Dominique Wilkins,30.0,ATL,80.0,2888.0,2138.0,521.0,200.0,126.0,47.0,0.484,0.322,0.807,11.1,0.184,False
1990.0,Gerald Wilkins,26.0,NYK,82.0,2609.0,1191.0,371.0,330.0,95.0,21.0,0.457,0.312,0.803,4.4,0.082,False
1990.0,Buck Williams,29.0,POR,82.0,2801.0,1114.0,800.0,116.0,69.0,39.0,0.548,0.0,0.706,8.7,0.149,False
1990.0,Herb Williams,31.0,DAL,81.0,2199.0,700.0,391.0,119.0,51.0,106.0,0.444,0.222,0.679,2.2,0.048,False
1990.0,John Williams,23.0,WSB,18.0,632.0,327.0,136.0,84.0,21.0,9.0,0.474,0.111,0.774,1.3,0.101,False
